session_id,target
16919,0.000244
16920,0.008193
16921,0.022358
16922,0.002578
16923,0.009708
16924,0.006064
16925,0.003832
16926,0.006171
16927,0.002905
16928,0.001007
16929,0.014215
16930,0.032599
16931,0.000939
16932,0.000622
16933,0.000351
16934,0.001828
16935,0.009558
16936,0.004015
16937,0.000835
16938,0.000091
16939,0.000641
16940,0.009714
16941,0.007179
16942,0.010387
16943,0.009718
16944,0.002857
16945,0.005920
16946,0.016966
16947,0.010301
16948,0.007381
16949,0.000182
16950,0.000603
16951,0.005012
16952,0.008365
16953,0.009897
16954,0.023131
16955,0.005545
16956,0.002870
16957,0.003948
16958,0.008943
16959,0.000650
16960,0.000352
16961,0.005117
16962,0.002778
16963,0.001774
16964,0.003830
16965,0.002583
16966,0.002145
16967,0.012626
16968,0.001015
16969,0.001362
16970,0.000291
16971,0.128110
16972,0.004060
16973,0.006843
16974,0.001103
16975,0.004931
16976,0.032613
16977,0.012728
16978,0.000823
16979,0.005067
16980,0.013641
16981,0.003473
16982,0.000158
16983,0.000016
16984,0.009327
16985,0.000345
16986,0.002777
16987,0.000179
16988,0.001384
16989,0.011968
16990,0.001453
16991,0.003043
16992,0.011407
16993,0.001608
16994,0.004418
16995,0.002777
16996,0.005919
16997,0.000117
16998,0.035196
16999,0.000919
17000,0.077905
17001,0.014096
17002,0.004021
17003,0.006375
17004,0.010502
17005,0.002110
17006,0.001970
17007,0.007471
17008,0.002388
17009,0.002468
17010,0.002866
17011,0.002777
17012,0.002627
17013,0.000824
17014,0.000304
17015,0.002986
17016,0.007766
17017,0.001865
17018,0.011857
17019,0.029352
17020,0.011766
17021,0.000213
17022,0.002479
17023,0.020403
17024,0.002777
17025,0.287946
17026,0.004715
17027,0.031163
17028,0.001133
17029,0.035447
17030,0.002024
17031,0.002777
17032,0.012087
17033,0.001418
17034,0.009418
17035,0.004591
17036,0.022558
17037,0.002910
17038,0.002162
17039,0.000376
17040,0.003421
17041,0.009808
17042,0.008885
17043,0.008680
17044,0.000464
17045,0.008613
17046,0.110207
17047,0.011248
17048,0.000723
17049,0.007227
17050,0.004944
17051,0.009342
17052,0.000086
17053,0.012855
17054,0.016000
17055,0.000495
17056,0.002642
17057,0.001353
17058,0.000003
17059,0.002890
17060,0.031163
17061,0.004714
17062,0.001567
17063,0.031075
17064,0.034056
17065,0.000988
17066,0.003133
17067,0.008885
17068,0.005377
17069,0.305734
17070,0.004429
17071,0.000897
17072,0.004021
17073,0.003788
17074,0.007495
17075,0.007639
17076,0.000176
17077,0.005062
17078,0.010748
17079,0.012959
17080,0.003912
17081,0.000195
17082,0.110393
17083,0.000604
17084,0.001429
17085,0.001600
17086,0.008982
17087,0.001604
17088,0.009753
17089,0.000181
17090,0.002429
17091,0.013808
17092,0.000304
17093,0.000193
17094,0.006679
17095,0.009081
17096,0.000940
17097,0.023197
17098,0.003521
17099,0.005884
17100,0.001577
17101,0.002184
17102,0.006552
17103,0.001537
17104,0.018216
17105,0.004030
17106,0.002878
17107,0.002757
17108,0.000811
17109,0.001620
17110,0.015043
17111,0.005490
17112,0.027803
17113,0.012741
17114,0.000057
17115,0.000585
17116,0.000398
17117,0.001986
17118,0.007272
17119,0.019018
17120,0.000029
17121,0.016525
17122,0.000593
17123,0.000539
17124,0.007179
17125,0.000181
17126,0.004727
17127,0.004698
17128,0.012537
17129,0.003635
17130,0.000126
17131,0.001563
17132,0.000154
17133,0.032599
17134,0.000100
17135,0.068742
17136,0.019371
17137,0.003009
17138,0.008303
17139,0.006501
17140,0.000001
17141,0.014456
17142,0.008874
17143,0.007067
17144,0.012529
17145,0.008505
17146,0.020561
17147,0.000516
17148,0.009897
17149,0.005994
17150,0.000141
17151,0.002030
17152,0.006334
17153,0.000568
17154,0.000622
17155,0.005569
17156,0.005735
17157,0.022208
17158,0.000098
17159,0.001638
17160,0.005118
17161,0.020081
17162,0.000739
17163,0.002539
17164,0.011623
17165,0.007415
17166,0.003065
17167,0.002777
17168,0.001177
17169,0.021863
17170,0.006132
17171,0.034281
17172,0.009208
17173,0.000196
17174,0.008297
17175,0.002777
17176,0.008636
17177,0.001761
17178,0.000226
17179,0.022932
17180,0.000117
17181,0.002205
17182,0.005431
17183,0.005490
17184,0.010891
17185,0.010246
17186,0.026547
17187,0.000275
17188,0.001233
17189,0.010100
17190,0.006206
17191,0.018260
17192,0.000238
17193,0.012404
17194,0.003602
17195,0.013075
17196,0.017010
17197,0.000645
17198,0.000028
17199,0.006701
17200,0.004902
17201,0.002128
17202,0.034835
17203,0.000057
17204,0.000057
17205,0.006670
17206,0.003954
17207,0.000352
17208,0.008633
17209,0.000057
17210,0.003613
17211,0.005427
17212,0.002644
17213,0.010662
17214,0.003094
17215,0.000155
17216,0.012876
17217,0.005911
17218,0.002087
17219,0.005111
17220,0.014099
17221,0.000332
17222,0.001579
17223,0.002458
17224,0.008035
17225,0.000178
17226,0.009208
17227,0.000057
17228,0.001904
17229,0.010234
17230,0.001626
17231,0.003951
17232,0.136338
17233,0.012027
17234,0.000507
17235,0.001288
17236,0.000352
17237,0.000155
17238,0.013585
17239,0.000090
17240,0.001956
17241,0.019073
17242,0.000380
17243,0.005792
17244,0.001137
17245,0.002121
17246,0.001088
17247,0.000903
17248,0.014099
17249,0.003484
17250,0.007677
17251,0.000381
17252,0.002705
17253,0.020075
17254,0.000667
17255,0.004551
17256,0.005072
17257,0.002279
17258,0.027333
17259,0.001264
17260,0.007872
17261,0.003674
17262,0.002479
17263,0.001091
17264,0.016766
17265,0.005573
17266,0.030169
17267,0.000620
17268,0.000324
17269,0.001225
17270,0.003216
17271,0.004092
17272,0.013829
17273,0.000121
17274,0.013713
17275,0.009789
17276,0.002917
17277,0.014099
17278,0.000112
17279,0.000211
17280,0.003824
17281,0.002203
17282,0.000177
17283,0.004907
17284,0.004799
17285,0.002479
17286,0.002576
17287,0.000063
17288,0.003185
17289,0.002495
17290,0.003603
17291,0.000164
17292,0.004591
17293,0.002777
17294,0.000679
17295,0.008193
17296,0.004957
17297,0.005898
17298,0.000982
17299,0.002654
17300,0.004337
17301,0.000094
17302,0.013664
17303,0.002884
17304,0.004550
17305,0.002065
17306,0.000057
17307,0.002777
17308,0.001981
17309,0.007111
17310,0.005491
17311,0.005433
17312,0.004183
17313,0.015303
17314,0.017287
17315,0.005141
17316,0.003136
17317,0.008256
17318,0.004874
17319,0.003925
17320,0.096495
17321,0.011820
17322,0.006829
17323,0.000655
17324,0.011025
17325,0.000001
17326,0.002777
17327,0.002713
17328,0.000713
17329,0.007445
17330,0.011105
17331,0.009177
17332,0.002767
17333,0.000894
17334,0.000345
17335,0.000063
17336,0.002971
17337,0.001981
17338,0.018939
17339,0.001072
17340,0.004584
17341,0.002795
17342,0.068103
17343,0.013999
17344,0.000171
17345,0.003738
17346,0.005164
17347,0.002840
17348,0.002408
17349,0.001067
17350,0.006353
17351,0.008178
17352,0.011889
17353,0.011518
17354,0.003846
17355,0.003147
17356,0.002184
17357,0.000145
17358,0.003729
17359,0.008468
17360,0.012022
17361,0.007949
17362,0.000905
17363,0.000249
17364,0.000118
17365,0.001234
17366,0.002047
17367,0.006092
17368,0.007762
17369,0.001450
17370,0.019051
17371,0.000041
17372,0.000327
17373,0.000177
17374,0.000352
17375,0.012398
17376,0.000971
17377,0.001245
17378,0.007663
17379,0.011182
17380,0.002777
17381,0.007862
17382,0.000371
17383,0.000600
17384,0.000112
17385,0.007065
17386,0.014099
17387,0.016764
17388,0.005314
17389,0.000177
17390,0.007879
17391,0.001774
17392,0.006260
17393,0.587313
17394,0.007921
17395,0.012709
17396,0.000059
17397,0.034225
17398,0.005346
17399,0.054464
17400,0.000384
17401,0.000836
17402,0.000740
17403,0.004021
17404,0.013122
17405,0.001346
17406,0.006840
17407,0.012102
17408,0.015162
17409,0.001008
17410,0.006582
17411,0.002725
17412,0.000352
17413,0.000905
17414,0.002026
17415,0.000973
17416,0.002777
17417,0.012343
17418,0.004491
17419,0.000043
17420,0.001724
17421,0.002845
17422,0.000304
17423,0.004270
17424,0.004120
17425,0.000442
17426,0.000345
17427,0.010726
17428,0.000325
17429,0.002214
17430,0.001199
17431,0.054284
17432,0.035078
17433,0.004611
17434,0.000231
17435,0.000112
17436,0.000158
17437,0.000304
17438,0.001282
17439,0.003618
17440,0.000057
17441,0.006061
17442,0.001496
17443,0.006296
17444,0.000856
17445,0.000298
17446,0.003375
17447,0.004032
17448,0.004095
17449,0.011549
17450,0.009813
17451,0.002315
17452,0.008576
17453,0.001161
17454,0.036692
17455,0.004271
17456,0.014140
17457,0.000083
17458,0.008083
17459,0.006547
17460,0.005193
17461,0.001892
17462,0.003426
17463,0.000352
17464,0.008303
17465,0.004602
17466,0.002479
17467,0.001207
17468,0.007163
17469,0.003473
17470,0.000260
17471,0.012278
17472,0.006391
17473,0.001192
17474,0.004560
17475,0.002008
17476,0.002891
17477,0.000261
17478,0.004465
17479,0.004277
17480,0.004344
17481,0.000203
17482,0.002184
17483,0.074524
17484,0.005104
17485,0.005360
17486,0.046780
17487,0.008317
17488,0.002156
17489,0.002777
17490,0.011999
17491,0.004016
17492,0.000018
17493,0.002579
17494,0.002310
17495,0.001983
17496,0.000270
17497,0.047628
17498,0.033026
17499,0.013920
17500,0.021731
17501,0.022451
17502,0.009633
17503,0.002075
17504,0.007658
17505,0.000057
17506,0.008125
17507,0.000981
17508,0.005490
17509,0.000057
17510,0.014099
17511,0.004314
17512,0.000057
17513,0.000304
17514,0.000001
17515,0.005063
17516,0.000345
17517,0.003959
17518,0.010585
17519,0.000385
17520,0.006175
17521,0.005431
17522,0.003677
17523,0.006795
17524,0.006556
17525,0.000167
17526,0.000155
17527,0.006291
17528,0.014974
17529,0.000168
17530,0.005460
17531,0.008898
17532,0.001888
17533,0.003923
17534,0.002729
17535,0.002962
17536,0.000462
17537,0.006511
17538,0.000177
17539,0.005382
17540,0.006098
17541,0.003801
17542,0.008784
17543,0.003545
17544,0.060889
17545,0.000534
17546,0.004095
17547,0.001411
17548,0.002470
17549,0.004828
17550,0.001565
17551,0.001840
17552,0.022181
17553,0.005593
17554,0.033916
17555,0.005067
17556,0.011667
17557,0.006838
17558,0.002213
17559,0.005476
17560,0.001846
17561,0.038415
17562,0.006372
17563,0.000057
17564,0.001307
17565,0.000736
17566,0.002867
17567,0.000290
17568,0.009897
17569,0.007938
17570,0.000196
17571,0.000063
17572,0.003960
17573,0.008239
17574,0.000966
17575,0.003651
17576,0.000001
17577,0.356610
17578,0.002145
17579,0.003996
17580,0.005537
17581,0.000031
17582,0.001172
17583,0.005458
17584,0.007669
17585,0.000411
17586,0.001027
17587,0.006117
17588,0.002184
17589,0.001050
17590,0.014211
17591,0.000109
17592,0.005169
17593,0.007047
17594,0.000628
17595,0.004838
17596,0.000122
17597,0.000106
17598,0.008589
17599,0.009616
17600,0.000250
17601,0.006315
17602,0.001807
17603,0.000461
17604,0.005988
17605,0.003282
17606,0.008599
17607,0.007439
17608,0.001329
17609,0.011141
17610,0.011554
17611,0.008474
17612,0.004321
17613,0.028045
17614,0.000097
17615,0.000391
17616,0.005330
17617,0.000329
17618,0.084949
17619,0.010504
17620,0.028532
17621,0.008395
17622,0.004343
17623,0.011333
17624,0.007890
17625,0.002184
17626,0.014834
17627,0.001571
17628,0.003597
17629,0.028968
17630,0.001259
17631,0.007852
17632,0.000071
17633,0.002110
17634,0.000559
17635,0.002479
17636,0.001754
17637,0.007535
17638,0.012722
17639,0.006757
17640,0.000196
17641,0.006273
17642,0.006913
17643,0.000141
17644,0.002902
17645,0.011525
17646,0.003227
17647,0.005425
17648,0.007247
17649,0.002463
17650,0.002465
17651,0.001912
17652,0.002003
17653,0.000447
17654,0.003288
17655,0.000007
17656,0.001299
17657,0.000019
17658,0.000661
17659,0.014439
17660,0.000609
17661,0.009897
17662,0.004418
17663,0.001944
17664,0.010733
17665,0.007888
17666,0.002639
17667,0.001003
17668,0.000057
17669,0.002871
17670,0.000126
17671,0.014418
17672,0.003470
17673,0.002292
17674,0.000225
17675,0.036692
17676,0.005474
17677,0.002560
17678,0.000345
17679,0.003490
17680,0.006732
17681,0.094582
17682,0.010782
17683,0.024249
17684,0.004990
17685,0.000348
17686,0.003726
17687,0.006729
17688,0.014179
17689,0.000177
17690,0.000088
17691,0.000555
17692,0.016807
17693,0.004413
17694,0.001527
17695,0.009839
17696,0.003025
17697,0.003379
17698,0.000006
17699,0.014924
17700,0.000668
17701,0.008503
17702,0.001481
17703,0.008622
17704,0.000631
17705,0.005664
17706,0.001033
17707,0.005077
17708,0.009897
17709,0.004123
17710,0.011142
17711,0.000283
17712,0.003635
17713,0.014673
17714,0.000217
17715,0.000403
17716,0.000057
17717,0.000224
17718,0.008928
17719,0.000596
17720,0.003311
17721,0.000001
17722,0.001091
17723,0.002425
17724,0.000141
17725,0.003256
17726,0.002087
17727,0.002777
17728,0.006547
17729,0.000177
17730,0.005955
17731,0.000116
17732,0.001328
17733,0.011346
17734,0.003812
17735,0.002475
17736,0.072250
17737,0.001579
17738,0.018838
17739,0.002517
17740,0.000193
17741,0.007696
17742,0.005362
17743,0.000426
17744,0.017162
17745,0.004609
17746,0.000502
17747,0.007159
17748,0.005471
17749,0.127893
17750,0.143162
17751,0.000057
17752,0.006939
17753,0.023360
17754,0.009208
17755,0.000688
17756,0.000580
17757,0.003735
17758,0.007402
17759,0.005483
17760,0.002009
17761,0.000634
17762,0.007063
17763,0.010490
17764,0.001133
17765,0.000057
17766,0.000535
17767,0.022572
17768,0.000571
17769,0.003819
17770,0.009897
17771,0.006578
17772,0.027707
17773,0.003081
17774,0.007387
17775,0.001335
17776,0.000178
17777,0.000508
17778,0.005931
17779,0.003032
17780,0.003470
17781,0.003993
17782,0.007775
17783,0.001225
17784,0.014680
17785,0.018016
17786,0.014099
17787,0.009208
17788,0.005126
17789,0.000186
17790,0.015411
17791,0.001077
17792,0.057398
17793,0.006552
17794,0.005674
17795,0.000283
17796,0.004480
17797,0.003637
17798,0.017893
17799,0.000246
17800,0.006763
17801,0.003797
17802,0.000131
17803,0.007541
17804,0.000903
17805,0.000966
17806,0.010617
17807,0.001091
17808,0.003383
17809,0.005994
17810,0.005024
17811,0.006086
17812,0.000283
17813,0.012313
17814,0.000422
17815,0.008308
17816,0.049659
17817,0.011743
17818,0.001957
17819,0.003570
17820,0.011886
17821,0.009425
17822,0.001077
17823,0.006783
17824,0.000420
17825,0.005074
17826,0.008986
17827,0.000263
17828,0.002968
17829,0.009370
17830,0.002479
17831,0.006408
17832,0.002984
17833,0.000786
17834,0.011857
17835,0.000106
17836,0.030418
17837,0.000352
17838,0.004504
17839,0.016276
17840,0.003190
17841,0.001269
17842,0.011743
17843,0.006653
17844,0.009382
17845,0.004901
17846,0.000876
17847,0.008110
17848,0.000460
17849,0.001774
17850,0.000398
17851,0.002380
17852,0.008016
17853,0.002966
17854,0.005698
17855,0.000126
17856,0.107321
17857,0.000300
17858,0.000496
17859,0.000809
17860,0.005309
17861,0.001113
17862,0.000417
17863,0.000500
17864,0.000621
17865,0.000516
17866,0.000090
17867,0.004207
17868,0.000739
17869,0.006582
17870,0.000558
17871,0.009717
17872,0.016557
17873,0.011041
17874,0.001650
17875,0.007897
17876,0.000486
17877,0.001786
17878,0.002380
17879,0.001033
17880,0.008873
17881,0.011857
17882,0.005412
17883,0.022441
17884,0.000069
17885,0.000754
17886,0.012150
17887,0.018445
17888,0.044635
17889,0.008465
17890,0.010649
17891,0.000032
17892,0.004129
17893,0.000057
17894,0.007497
17895,0.018911
17896,0.000156
17897,0.011967
17898,0.008928
17899,0.012780
17900,0.001106
17901,0.000542
17902,0.012654
17903,0.015910
17904,0.079757
17905,0.000491
17906,0.002514
17907,0.005466
17908,0.148898
17909,0.000315
17910,0.000460
17911,0.006053
17912,0.000069
17913,0.002634
17914,0.000231
17915,0.007159
17916,0.007472
17917,0.006970
17918,0.000265
17919,0.002262
17920,0.006164
17921,0.007735
17922,0.001146
17923,0.000071
17924,0.001727
17925,0.006597
17926,0.009331
17927,0.027359
17928,0.005697
17929,0.008928
17930,0.009551
17931,0.009482
17932,0.352915
17933,0.008599
17934,0.013545
17935,0.005183
17936,0.064385
17937,0.004247
17938,0.008324
17939,0.000525
17940,0.005110
17941,0.000905
17942,0.004631
17943,0.004798
17944,0.011630
17945,0.002753
17946,0.008433
17947,0.105320
17948,0.000100
17949,0.002754
17950,0.011777
17951,0.000542
17952,0.000057
17953,0.006354
17954,0.001365
17955,0.000069
17956,0.004423
17957,0.022932
17958,0.031102
17959,0.000231
17960,0.000622
17961,0.001163
17962,0.004763
17963,0.000218
17964,0.003636
17965,0.000376
17966,0.001819
17967,0.002797
17968,0.000558
17969,0.009508
17970,0.024090
17971,0.000057
17972,0.000394
17973,0.006094
17974,0.011998
17975,0.000123
17976,0.015988
17977,0.008700
17978,0.001150
17979,0.013855
17980,0.002777
17981,0.000600
17982,0.001769
17983,0.005067
17984,0.002649
17985,0.005005
17986,0.003070
17987,0.000057
17988,0.014099
17989,0.002557
17990,0.002913
17991,0.000882
17992,0.001330
17993,0.004874
17994,0.015232
17995,0.001814
17996,0.006890
17997,0.006924
17998,0.010196
17999,0.001359
18000,0.013071
18001,0.010747
18002,0.004844
18003,0.000605
18004,0.007738
18005,0.003198
18006,0.000830
18007,0.011285
18008,0.000056
18009,0.000155
18010,0.005229
18011,0.000112
18012,0.010448
18013,0.002852
18014,0.006260
18015,0.001778
18016,0.010278
18017,0.004378
18018,0.014844
18019,0.006140
18020,0.005074
18021,0.004502
18022,0.069519
18023,0.002243
18024,0.006308
18025,0.001008
18026,0.000868
18027,0.086958
18028,0.001495
18029,0.069519
18030,0.001769
18031,0.000509
18032,0.000186
18033,0.004540
18034,0.000321
18035,0.003729
18036,0.036547
18037,0.000780
18038,0.001261
18039,0.011610
18040,0.000161
18041,0.008688
18042,0.238804
18043,0.000931
18044,0.001711
18045,0.000078
18046,0.008800
18047,0.000982
18048,0.007892
18049,0.000278
18050,0.008645
18051,0.001272
18052,0.003159
18053,0.000175
18054,0.000074
18055,0.003787
18056,0.063409
18057,0.013953
18058,0.000262
18059,0.001560
18060,0.005946
18061,0.007318
18062,0.034599
18063,0.006021
18064,0.001650
18065,0.043255
18066,0.002410
18067,0.001495
18068,0.007538
18069,0.015920
18070,0.000231
18071,0.006616
18072,0.000478
18073,0.001329
18074,0.006093
18075,0.019646
18076,0.000644
18077,0.003159
18078,0.012595
18079,0.000739
18080,0.034708
18081,0.002401
18082,0.020824
18083,0.004877
18084,0.000073
18085,0.000948
18086,0.002579
18087,0.008064
18088,0.003541
18089,0.008634
18090,0.002369
18091,0.003576
18092,0.025844
18093,0.002777
18094,0.002479
18095,0.000175
18096,0.011857
18097,0.000177
18098,0.013962
18099,0.013095
18100,0.007186
18101,0.002115
18102,0.128879
18103,0.001665
18104,0.067490
18105,0.007525
18106,0.000591
18107,0.017570
18108,0.000057
18109,0.002443
18110,0.001787
18111,0.000568
18112,0.036308
18113,0.000665
18114,0.000829
18115,0.001874
18116,0.007522
18117,0.003995
18118,0.001643
18119,0.001438
18120,0.002482
18121,0.003318
18122,0.012757
18123,0.000709
18124,0.001087
18125,0.012521
18126,0.003872
18127,0.010505
18128,0.002057
18129,0.000177
18130,0.012389
18131,0.001088
18132,0.001257
18133,0.015216
18134,0.007395
18135,0.002090
18136,0.002479
18137,0.000529
18138,0.045549
18139,0.008559
18140,0.000832
18141,0.000117
18142,0.000128
18143,0.015099
18144,0.009208
18145,0.002781
18146,0.002479
18147,0.003093
18148,0.003381
18149,0.009806
18150,0.006939
18151,0.009683
18152,0.003473
18153,0.009865
18154,0.001579
18155,0.000327
18156,0.011213
18157,0.000065
18158,0.006450
18159,0.000057
18160,0.004937
18161,0.001133
18162,0.005411
18163,0.012551
18164,0.003711
18165,0.008357
18166,0.023197
18167,0.005335
18168,0.001066
18169,0.001981
18170,0.006730
18171,0.001397
18172,0.002735
18173,0.000006
18174,0.000873
18175,0.011743
18176,0.001395
18177,0.039111
18178,0.004341
18179,0.000956
18180,0.006282
18181,0.000342
18182,0.002777
18183,0.002397
18184,0.012423
18185,0.002761
18186,0.010938
18187,0.000016
18188,0.007309
18189,0.012427
18190,0.002777
18191,0.014099
18192,0.000563
18193,0.006043
18194,0.005187
18195,0.000103
18196,0.004483
18197,0.000622
18198,0.000210
18199,0.026287
18200,0.015919
18201,0.043897
18202,0.000498
18203,0.003788
18204,0.014528
18205,0.000558
18206,0.012835
18207,0.000189
18208,0.009104
18209,0.006750
18210,0.002619
18211,0.001674
18212,0.029838
18213,0.005280
18214,0.000666
18215,0.001888
18216,0.008928
18217,0.005121
18218,0.008728
18219,0.001227
18220,0.004171
18221,0.002777
18222,0.000324
18223,0.000177
18224,0.000370
18225,0.009870
18226,0.039331
18227,0.046424
18228,0.010653
18229,0.002895
18230,0.008986
18231,0.000538
18232,0.011518
18233,0.005577
18234,0.000161
18235,0.000493
18236,0.000763
18237,0.002213
18238,0.000352
18239,0.009760
18240,0.001493
18241,0.000422
18242,0.007669
18243,0.004772
18244,0.000903
18245,0.000357
18246,0.002853
18247,0.011503
18248,0.004220
18249,0.008085
18250,0.000158
18251,0.000150
18252,0.043269
18253,0.000022
18254,0.000055
18255,0.005117
18256,0.000739
18257,0.000347
18258,0.001512
18259,0.007560
18260,0.001536
18261,0.000124
18262,0.003938
18263,0.034082
18264,0.004968
18265,0.009838
18266,0.004627
18267,0.003347
18268,0.001091
18269,0.001848
18270,0.090378
18271,0.003415
18272,0.002479
18273,0.004655
18274,0.000057
18275,0.030158
18276,0.005186
18277,0.001410
18278,0.000333
18279,0.001584
18280,0.000177
18281,0.005203
18282,0.005850
18283,0.006532
18284,0.003504
18285,0.006931
18286,0.004722
18287,0.011624
18288,0.013646
18289,0.011496
18290,0.001431
18291,0.275019
18292,0.006342
18293,0.005389
18294,0.000283
18295,0.000229
18296,0.104184
18297,0.000144
18298,0.002197
18299,0.013860
18300,0.005019
18301,0.000168
18302,0.000929
18303,0.034708
18304,0.006199
18305,0.001160
18306,0.012547
18307,0.009425
18308,0.105729
18309,0.004631
18310,0.008776
18311,0.006426
18312,0.015976
18313,0.001068
18314,0.008052
18315,0.008756
18316,0.001479
18317,0.000126
18318,0.008036
18319,0.010281
18320,0.000074
18321,0.007073
18322,0.006187
18323,0.000057
18324,0.003039
18325,0.003519
18326,0.000250
18327,0.003452
18328,0.010387
18329,0.000818
18330,0.010911
18331,0.002348
18332,0.001235
18333,0.000204
18334,0.012328
18335,0.002567
18336,0.007159
18337,0.004160
18338,0.005736
18339,0.004960
18340,0.004758
18341,0.000096
18342,0.005059
18343,0.000096
18344,0.003573
18345,0.007830
18346,0.000272
18347,0.035679
18348,0.000468
18349,0.000528
18350,0.003639
18351,0.000410
18352,0.005348
18353,0.011871
18354,0.003477
18355,0.016072
18356,0.008802
18357,0.011319
18358,0.001466
18359,0.003245
18360,0.006385
18361,0.006863
18362,0.000203
18363,0.000320
18364,0.009427
18365,0.000639
18366,0.001681
18367,0.000526
18368,0.000751
18369,0.002479
18370,0.019918
18371,0.003488
18372,0.009281
18373,0.002260
18374,0.001031
18375,0.009645
18376,0.004759
18377,0.001409
18378,0.000535
18379,0.010076
18380,0.000111
18381,0.032509
18382,0.007592
18383,0.001418
18384,0.005128
18385,0.019594
18386,0.000260
18387,0.000083
18388,0.010183
18389,0.020758
18390,0.013479
18391,0.006213
18392,0.001151
18393,0.005267
18394,0.021376
18395,0.005860
18396,0.032599
18397,0.002409
18398,0.004607
18399,0.002097
18400,0.016381
18401,0.000155
18402,0.000177
18403,0.000425
18404,0.005320
18405,0.005945
18406,0.000250
18407,0.000398
18408,0.006825
18409,0.046625
18410,0.000388
18411,0.057969
18412,0.000082
18413,0.025615
18414,0.007778
18415,0.002977
18416,0.002081
18417,0.002430
18418,0.000260
18419,0.003251
18420,0.002870
18421,0.008639
18422,0.000345
18423,0.000158
18424,0.012347
18425,0.057971
18426,0.018798
18427,0.003936
18428,0.001208
18429,0.002886
18430,0.001154
18431,0.000456
18432,0.000567
18433,0.000818
18434,0.009425
18435,0.002942
18436,0.011254
18437,0.000077
18438,0.069722
18439,0.006953
18440,0.000625
18441,0.004291
18442,0.001618
18443,0.004663
18444,0.001640
18445,0.069519
18446,0.001072
18447,0.009583
18448,0.016843
18449,0.000903
18450,0.001374
18451,0.002787
18452,0.000248
18453,0.004054
18454,0.004021
18455,0.024480
18456,0.012179
18457,0.010212
18458,0.020280
18459,0.000090
18460,0.001072
18461,0.000131
18462,0.014099
18463,0.001068
18464,0.028881
18465,0.000011
18466,0.000041
18467,0.000470
18468,0.005498
18469,0.000678
18470,0.000971
18471,0.009828
18472,0.005851
18473,0.008933
18474,0.001110
18475,0.003033
18476,0.000288
18477,0.000415
18478,0.002291
18479,0.022088
18480,0.000152
18481,0.007777
18482,0.009354
18483,0.007465
18484,0.004535
18485,0.004314
18486,0.000126
18487,0.000281
18488,0.005414
18489,0.000250
18490,0.027694
18491,0.001453
18492,0.011857
18493,0.001632
18494,0.002795
18495,0.029144
18496,0.006995
18497,0.001097
18498,0.007143
18499,0.002113
18500,0.006244
18501,0.000035
18502,0.002479
18503,0.002244
18504,0.000189
18505,0.004616
18506,0.002596
18507,0.013829
18508,0.009295
18509,0.012859
18510,0.000108
18511,0.002448
18512,0.000023
18513,0.003192
18514,0.036234
18515,0.000441
18516,0.009055
18517,0.005120
18518,0.017105
18519,0.028208
18520,0.000932
18521,0.023725
18522,0.012976
18523,0.000579
18524,0.001432
18525,0.009961
18526,0.007894
18527,0.002917
18528,0.001453
18529,0.000880
18530,0.002479
18531,0.001146
18532,0.000304
18533,0.001953
18534,0.000112
18535,0.011913
18536,0.011080
18537,0.000631
18538,0.012093
18539,0.004226
18540,0.000141
18541,0.000398
18542,0.011766
18543,0.011299
18544,0.004183
18545,0.011743
18546,0.056274
18547,0.002884
18548,0.009688
18549,0.004160
18550,0.004087
18551,0.001535
18552,0.008568
18553,0.015477
18554,0.009006
18555,0.012803
18556,0.000090
18557,0.002573
18558,0.001484
18559,0.001471
18560,0.002943
18561,0.005723
18562,0.001899
18563,0.002109
18564,0.005067
18565,0.009971
18566,0.002260
18567,0.009027
18568,0.014099
18569,0.006984
18570,0.005070
18571,0.002215
18572,0.010841
18573,0.001498
18574,0.010035
18575,0.032599
18576,0.001033
18577,0.005969
18578,0.000518
18579,0.005067
18580,0.025906
18581,0.003104
18582,0.001642
18583,0.000495
18584,0.012264
18585,0.001666
18586,0.001726
18587,0.031163
18588,0.001500
18589,0.003414
18590,0.002479
18591,0.002192
18592,0.001384
18593,0.004160
18594,0.005082
18595,0.000057
18596,0.000250
18597,0.003040
18598,0.003473
18599,0.000693
18600,0.002479
18601,0.033769
18602,0.023939
18603,0.004860
18604,0.004273
18605,0.001833
18606,0.000387
18607,0.000689
18608,0.002058
18609,0.007671
18610,0.010043
18611,0.003193
18612,0.002170
18613,0.000616
18614,0.003737
18615,0.014443
18616,0.005089
18617,0.001068
18618,0.004373
18619,0.004784
18620,0.000753
18621,0.000179
18622,0.011630
18623,0.006912
18624,0.016365
18625,0.000166
18626,0.031815
18627,0.002124
18628,0.011665
18629,0.002479
18630,0.014099
18631,0.005912
18632,0.003137
18633,0.079789
18634,0.001738
18635,0.006297
18636,0.001625
18637,0.000704
18638,0.000065
18639,0.011630
18640,0.043312
18641,0.000276
18642,0.010913
18643,0.010727
18644,0.002111
18645,0.002252
18646,0.000075
18647,0.000382
18648,0.077979
18649,0.007955
18650,0.012528
18651,0.005621
18652,0.000971
18653,0.020039
18654,0.000411
18655,0.009656
18656,0.012833
18657,0.012139
18658,0.103532
18659,0.001265
18660,0.009326
18661,0.000398
18662,0.015408
18663,0.000505
18664,0.007138
18665,0.010696
18666,0.006027
18667,0.005087
